player_name,mlbam_id,launch_speed,launch_angle
"Ohtani, Shohei",660271,118.7,25.0
"Ohtani, Shohei",660271,110.0,30.0
"Ohtani, Shohei",660271,107.3,25.0
"Ohtani, Shohei",660271,106.9,38.0
"Ohtani, Shohei",660271,105.2,32.0
"Ohtani, Shohei",660271,105.6,24.0
"Duran, Jarren",680776,109.3,22.0
"Duran, Jarren",680776,101.3,33.0
"Duran, Jarren",680776,108.2,28.0
"Duran, Jarren",680776,99.8,34.0
"Duran, Jarren",680776,102.0,24.0
"Duran, Jarren",680776,105.6,30.0
"Duran, Jarren",680776,104.6,29.0
"Duran, Jarren",680776,100.0,29.0
"Duran, Jarren",680776,104.4,24.0
"Duran, Jarren",680776,105.1,22.0
"Duran, Jarren",680776,107.5,25.0
"Duran, Jarren",680776,109.6,22.0
"Duran, Jarren",680776,105.4,27.0
"Duran, Jarren",680776,102.8,22.0
"Duran, Jarren",680776,101.7,25.0
"Duran, Jarren",680776,107.2,32.0
"Duran, Jarren",680776,112.2,20.0
"Duran, Jarren",680776,104.6,39.0
"Duran, Jarren",680776,110.9,24.0
"Duran, Jarren",680776,107.7,28.0
"Duran, Jarren",680776,105.2,23.0
"Altuve, Jose",514888,104.4,30.0
"Altuve, Jose",514888,101.0,25.0
"Altuve, Jose",514888,106.1,33.0
"Altuve, Jose",514888,98.8,29.0
"Altuve, Jose",514888,94.0,35.0
"Altuve, Jose",514888,98.9,31.0
"Altuve, Jose",514888,98.6,34.0
"Altuve, Jose",514888,107.4,25.0
"Altuve, Jose",514888,107.9,29.0
"Altuve, Jose",514888,101.9,34.0
"Altuve, Jose",514888,103.2,26.0
"Altuve, Jose",514888,105.1,35.0
"Altuve, Jose",514888,97.0,36.0
"Altuve, Jose",514888,106.3,40.0
"Altuve, Jose",514888,105.4,28.0
"Altuve, Jose",514888,103.1,37.0
"Altuve, Jose",514888,106.3,33.0
"Altuve, Jose",514888,105.4,27.0
"Altuve, Jose",514888,105.3,34.0
"Altuve, Jose",514888,99.7,44.0
"Ozuna, Marcell",542303,101.6,34.0
"Ozuna, Marcell",542303,108.5,38.0
"Ozuna, Marcell",542303,109.5,27.0
"Ozuna, Marcell",542303,107.7,29.0
"Ozuna, Marcell",542303,99.0,39.0
"Ozuna, Marcell",542303,114.8,21.0
"Ozuna, Marcell",542303,108.0,32.0
"Ozuna, Marcell",542303,103.7,30.0
"Ozuna, Marcell",542303,114.3,27.0
"Ozuna, Marcell",542303,106.8,27.0
"Ozuna, Marcell",542303,100.9,25.0
"Ozuna, Marcell",542303,107.9,29.0
"Ozuna, Marcell",542303,108.3,35.0
"Ozuna, Marcell",542303,110.6,35.0
"Ozuna, Marcell",542303,108.1,26.0
"Ozuna, Marcell",542303,111.1,22.0
"Ozuna, Marcell",542303,106.0,25.0
"Ozuna, Marcell",542303,107.0,27.0
"Ozuna, Marcell",542303,101.1,26.0
"Ozuna, Marcell",542303,105.8,31.0
"Ozuna, Marcell",542303,101.3,33.0
"Ozuna, Marcell",542303,104.8,31.0
"Ozuna, Marcell",542303,105.6,29.0
"Ozuna, Marcell",542303,106.7,27.0
"Ozuna, Marcell",542303,107.6,37.0
"Ozuna, Marcell",542303,107.2,23.0
"Ozuna, Marcell",542303,105.6,35.0
"Ozuna, Marcell",542303,107.1,33.0
"Ozuna, Marcell",542303,102.0,30.0
"Ozuna, Marcell",542303,104.3,30.0
"Ozuna, Marcell",542303,108.5,32.0
"Ozuna, Marcell",542303,112.0,26.0
"Ozuna, Marcell",542303,103.3,30.0
"Ozuna, Marcell",542303,114.6,24.0
"Ozuna, Marcell",542303,112.0,29.0
"Ozuna, Marcell",542303,107.0,39.0
"Ozuna, Marcell",542303,98.9,42.0
"Ozuna, Marcell",542303,103.2,25.0
"Ozuna, Marcell",542303,97.8,32.0
"Judge, Aaron",592450,110.9,42.0
"Judge, Aaron",592450,112.7,33.0
"Judge, Aaron",592450,110.4,33.0
"Judge, Aaron",592450,110.9,34.0
"Judge, Aaron",592450,107.2,34.0
"Judge, Aaron",592450,112.1,29.0
"Judge, Aaron",592450,101.9,29.0
"Judge, Aaron",592450,106.7,27.0
"Judge, Aaron",592450,103.3,38.0
"Judge, Aaron",592450,102.6,37.0
"Judge, Aaron",592450,104.6,32.0
"Judge, Aaron",592450,103.9,36.0
"Judge, Aaron",592450,102.5,33.0
"Judge, Aaron",592450,102.1,36.0
"Judge, Aaron",592450,110.0,29.0
"Judge, Aaron",592450,110.1,23.0
"Judge, Aaron",592450,108.4,37.0
"Judge, Aaron",592450,102.5,31.0
"Judge, Aaron",592450,117.5,28.0
"Judge, Aaron",592450,105.4,33.0
"Judge, Aaron",592450,105.0,35.0
"Judge, Aaron",592450,110.6,33.0
"Judge, Aaron",592450,114.4,26.0
"Judge, Aaron",592450,112.6,38.0
"Judge, Aaron",592450,112.9,37.0
"Judge, Aaron",592450,107.4,35.0
"Judge, Aaron",592450,112.5,25.0
"Judge, Aaron",592450,109.8,36.0
"Judge, Aaron",592450,112.3,25.0
"Judge, Aaron",592450,109.4,41.0
"Judge, Aaron",592450,101.5,26.0
"Judge, Aaron",592450,110.6,24.0
"Judge, Aaron",592450,114.2,45.0
"Judge, Aaron",592450,112.1,36.0
"Judge, Aaron",592450,107.6,36.0
"Judge, Aaron",592450,108.1,19.0
"Judge, Aaron",592450,105.2,35.0
"Judge, Aaron",592450,115.7,25.0
"Judge, Aaron",592450,112.3,32.0
"Judge, Aaron",592450,104.4,27.0
"Judge, Aaron",592450,110.0,34.0
"Judge, Aaron",592450,113.7,24.0
"Judge, Aaron",592450,104.9,26.0
"Judge, Aaron",592450,110.9,35.0
"Judge, Aaron",592450,103.5,36.0
"Judge, Aaron",592450,98.9,28.0
"Judge, Aaron",592450,114.4,28.0
"Judge, Aaron",592450,113.0,30.0
"Judge, Aaron",592450,106.7,33.0
"Judge, Aaron",592450,115.7,29.0
"Judge, Aaron",592450,106.4,33.0
"Judge, Aaron",592450,109.3,29.0
"Judge, Aaron",592450,115.9,20.0
"Judge, Aaron",592450,103.9,25.0
"Judge, Aaron",592450,103.2,27.0
"Judge, Aaron",592450,114.0,36.0
"Judge, Aaron",592450,109.7,29.0
"Judge, Aaron",592450,108.9,32.0
"Henderson, Gunnar",683002,106.7,22.0
"Henderson, Gunnar",683002,100.9,24.0
"Henderson, Gunnar",683002,108.3,20.0
"Henderson, Gunnar",683002,108.2,33.0
"Henderson, Gunnar",683002,103.4,23.0
"Henderson, Gunnar",683002,93.2,33.0
"Henderson, Gunnar",683002,110.8,20.0
"Henderson, Gunnar",683002,113.1,26.0
"Henderson, Gunnar",683002,104.7,19.0
"Henderson, Gunnar",683002,105.6,28.0
"Henderson, Gunnar",683002,104.4,24.0
"Henderson, Gunnar",683002,105.6,31.0
"Henderson, Gunnar",683002,106.9,19.0
"Henderson, Gunnar",683002,102.8,20.0
"Henderson, Gunnar",683002,110.4,24.0
"Henderson, Gunnar",683002,106.3,27.0
"Henderson, Gunnar",683002,106.2,28.0
"Henderson, Gunnar",683002,103.0,25.0
"Henderson, Gunnar",683002,109.1,24.0
"Henderson, Gunnar",683002,109.2,25.0
"Henderson, Gunnar",683002,103.9,26.0
"Henderson, Gunnar",683002,105.3,31.0
"Henderson, Gunnar",683002,106.0,30.0
"Henderson, Gunnar",683002,107.3,27.0
"Henderson, Gunnar",683002,101.3,26.0
"Henderson, Gunnar",683002,106.9,35.0
"Henderson, Gunnar",683002,101.6,36.0
"Henderson, Gunnar",683002,112.3,22.0
"Henderson, Gunnar",683002,97.2,35.0
"Henderson, Gunnar",683002,98.9,31.0
"Henderson, Gunnar",683002,109.4,31.0
"Henderson, Gunnar",683002,108.1,23.0
"Henderson, Gunnar",683002,103.8,23.0
"Henderson, Gunnar",683002,108.0,30.0
"Henderson, Gunnar",683002,104.7,27.0
"Henderson, Gunnar",683002,104.1,24.0
"Henderson, Gunnar",683002,106.6,29.0
"Henderson, Gunnar",683002,110.4,26.0
"Tovar, Ezequiel",678662,104.0,32.0
"Tovar, Ezequiel",678662,103.4,23.0
"Tovar, Ezequiel",678662,102.1,34.0
"Tovar, Ezequiel",678662,102.5,30.0
"Tovar, Ezequiel",678662,103.6,26.0
"Tovar, Ezequiel",678662,98.4,26.0
"Tovar, Ezequiel",678662,106.1,27.0
"Tovar, Ezequiel",678662,104.5,27.0
"Tovar, Ezequiel",678662,105.6,27.0
"Tovar, Ezequiel",678662,103.8,29.0
"Tovar, Ezequiel",678662,109.1,28.0
"Tovar, Ezequiel",678662,109.5,22.0
"Tovar, Ezequiel",678662,104.3,43.0
"Tovar, Ezequiel",678662,107.2,32.0
"Tovar, Ezequiel",678662,103.7,39.0
"Tovar, Ezequiel",678662,107.0,23.0
"Tovar, Ezequiel",678662,102.8,30.0
"Tovar, Ezequiel",678662,98.9,27.0
"Tovar, Ezequiel",678662,102.9,30.0
"Tovar, Ezequiel",678662,107.2,27.0
"Tovar, Ezequiel",678662,104.2,25.0
"Tovar, Ezequiel",678662,106.1,24.0
"Tovar, Ezequiel",678662,100.8,44.0
"Tovar, Ezequiel",678662,102.1,31.0
"Tovar, Ezequiel",678662,106.5,41.0
"Tovar, Ezequiel",678662,103.7,27.0
"Diaz, Yainer",673237,111.4,27.0
"Diaz, Yainer",673237,106.1,36.0
"Diaz, Yainer",673237,106.0,34.0
"Diaz, Yainer",673237,96.7,32.0
"Diaz, Yainer",673237,105.7,28.0
"Diaz, Yainer",673237,110.2,27.0
"Diaz, Yainer",673237,104.2,24.0
"Diaz, Yainer",673237,108.8,25.0
"Diaz, Yainer",673237,106.5,18.0
